-BEGIN HEADER-,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,,,,
Location: Latitude  18.4524   Longitude 46.8871 ,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 667.74 meters,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) ,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,,,,
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) ,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,T2M,QV2M,PS,WS10M,WD10M
2021,2,19,10,858.87,0.79,7.55,28.55,3.23,93.7,1.79,339.82
2021,2,19,11,928.98,0.78,8.98,30.19,3.17,93.61,1.36,6.27
2021,2,19,12,937.18,0.78,9.15,31.19,3.17,93.52,1.38,21.92
2021,2,19,13,871.19,0.77,7.58,31.72,3.3,93.45,1.53,23.16
2021,2,19,14,694.95,0.72,4.77,31.82,3.36,93.41,1.8,25.68
2021,2,19,15,469.24,0.64,2.17,31.45,3.42,93.42,2.26,33.58
2021,2,19,16,230.06,0.52,0.52,29.98,3.42,93.46,2.37,40.99
2021,2,19,17,43.76,0.34,0.02,25.43,3.36,93.52,3.3,46.34
2021,2,19,18,0,-999,0,23.59,3.3,93.58,4.18,48.86
2021,2,19,19,0,-999,0,22.76,3.17,93.65,5.12,50.63
2021,2,19,20,0,-999,0,21.74,3.23,93.69,6.01,52.82
2021,2,19,21,0,-999,0,20.56,3.48,93.69,6.29,55.01
2021,2,19,22,0,-999,0,19.5,3.91,93.68,6.06,55.61
2021,2,19,23,0,-999,0,18.56,4.21,93.67,5.53,54.78
2021,2,20,0,0,-999,0,17.69,4.39,93.65,5.04,54.09
2021,2,20,1,0,-999,0,16.92,4.39,93.65,4.76,54.69
2021,2,20,2,0,-999,0,16.19,4.27,93.66,4.43,57.82
2021,2,20,3,0,-999,0,15.55,4.15,93.68,4.14,63.29
2021,2,20,4,0,-999,0,14.81,4.03,93.72,3.6,67.94
2021,2,20,5,0,-999,0,14.05,4.03,93.78,3.09,72.34
2021,2,20,6,24.65,0.38,0.02,14.13,4.03,93.87,2.75,75.53
2021,2,20,7,210.02,0.57,0.4,16.26,4.09,93.96,3.71,74.47
2021,2,20,8,460.34,0.69,2.05,18.95,4.52,94.02,5.25,78.92
2021,2,20,9,680.84,0.74,4.75,21.24,4.7,94.03,5.53,80.15
2021,2,20,10,842.88,0.77,7.7,23.52,4.64,93.97,5.27,81.91
2021,2,20,11,933.97,0.78,9.65,25.57,4.52,93.87,4.75,86.23
2021,2,20,12,944.7,0.79,9.9,27.26,4.46,93.74,4.25,91.37
2021,2,20,13,822.14,0.73,7.75,28.37,4.46,93.62,3.85,92.56
2021,2,20,14,634.6,0.66,4.8,28.78,4.46,93.53,3.54,86.33
2021,2,20,15,412.88,0.56,2.12,28.58,4.46,93.49,3.5,75
2021,2,20,16,192.88,0.43,0.5,27.39,4.46,93.51,3.34,65.83
2021,2,20,17,34.7,0.27,0.02,23.5,4.46,93.54,3.35,59.31
2021,2,20,18,0,-999,0,22,4.46,93.58,4.28,60.11
2021,2,20,19,0,-999,0,21.33,4.46,93.65,5,62.75
2021,2,20,20,0,-999,0,20.5,4.46,93.68,5.3,67.29
2021,2,20,21,0,-999,0,19.51,4.58,93.67,5.14,72.86
2021,2,20,22,0,-999,0,18.44,4.64,93.63,4.66,77.9
2021,2,20,23,0,-999,0,17.41,4.7,93.61,4.02,81.62
2021,2,21,0,0,-999,0,16.48,4.64,93.59,3.48,86.01
2021,2,21,1,0,-999,0,15.65,4.64,93.58,3.1,92.17
2021,2,21,2,0,-999,0,14.97,4.58,93.58,2.85,98.69
2021,2,21,3,0,-999,0,14.43,4.52,93.6,2.57,103.36
2021,2,21,4,0,-999,0,14.15,4.46,93.65,2.22,105.75
2021,2,21,5,0,-999,0,14.15,4.46,93.71,1.85,107.44
2021,2,21,6,22.95,0.34,0.02,14.62,4.39,93.78,1.42,107.24
2021,2,21,7,197.08,0.53,0.35,16.62,4.39,93.82,1.24,102.72
2021,2,21,8,445.38,0.66,1.92,19.19,4.39,93.84,1.86,101.4
2021,2,21,9,671.18,0.73,4.52,22.23,4.46,93.83,3.07,108.07
2021,2,21,10,842.61,0.77,7.4,25.23,4.52,93.78,3.9,120.47
2021,2,21,11,916.16,0.77,9.05,28.05,4.52,93.67,4.19,134.24
2021,2,21,12,893.86,0.74,-999,29.62,4.58,93.54,3.72,139.01
2021,2,21,13,857.22,0.76,7.62,30.65,4.64,93.43,3.01,142.06
2021,2,21,14,703.27,0.73,4.98,31.15,4.7,93.35,2.56,135.49
2021,2,21,15,492.85,0.66,2.35,31.09,4.76,93.31,2.48,117.13
2021,2,21,16,215.22,0.48,0.55,29.88,4.76,93.31,2.42,94.07
2021,2,21,17,38.45,0.29,0.02,25.64,4.76,93.34,3.25,72.96
2021,2,21,18,0,-999,0,24.08,4.64,93.39,4.25,69.67
2021,2,21,19,0,-999,0,23.4,4.58,93.44,5.12,71.23
2021,2,21,20,0,-999,0,22.4,4.46,93.47,5.37,74.47
2021,2,21,21,0,-999,0,21.16,4.33,93.46,5.01,79.02
2021,2,21,22,0,-999,0,19.94,4.27,93.45,4.4,83.99
2021,2,21,23,0,-999,0,18.93,4.21,93.46,3.69,86.48
2021,2,22,0,0,-999,0,18.28,4.21,93.49,3.12,87.56
2021,2,22,1,0,-999,0,17.69,4.21,93.49,2.82,96.52
2021,2,22,2,0,-999,0,16.88,4.21,93.47,2.57,112.9
2021,2,22,3,0,-999,0,16.43,4.21,93.46,2.17,135.44
2021,2,22,4,0,-999,0,16.32,4.21,93.44,1.86,159.05
2021,2,22,5,0,-999,0,16.4,4.27,93.45,1.6,181.4
2021,2,22,6,24.7,0.35,0.02,16.76,4.39,93.52,1.49,217.53
2021,2,22,7,208.88,0.55,0.38,18.92,4.52,93.57,2.24,229.66
2021,2,22,8,456.21,0.67,2,21.65,4.82,93.63,2.6,232.2
2021,2,22,9,674.48,0.73,4.65,25.32,5.31,93.65,3.29,227.98
2021,2,22,10,841.22,0.77,7.52,29.03,5.92,93.61,4.18,225.91
2021,2,22,11,937.04,0.78,10,31.32,5.98,93.51,4.04,230.96
2021,2,22,12,945.97,0.78,10.23,32.67,5.86,93.38,3.6,233.03
2021,2,22,13,841.22,0.74,-999,33.48,5.74,93.27,3.18,234.51
2021,2,22,14,710.57,0.73,-999,33.73,5.68,93.19,2.63,232.01
2021,2,22,15,487.62,0.66,2.65,33.46,5.68,93.16,1.99,230.57
2021,2,22,16,229.01,0.5,0.65,32.4,5.62,93.18,0.93,246.67
2021,2,22,17,40.92,0.3,0.02,30.24,5.55,93.24,1.01,348.86
2021,2,22,18,0,-999,0,27.67,5.49,93.31,2.05,21.88
2021,2,22,19,0,-999,0,25.42,5.43,93.36,2.84,41.66
2021,2,22,20,0,-999,0,23.8,5.31,93.38,3.47,51.12
2021,2,22,21,0,-999,0,22.79,5.25,93.38,3.8,57.68
2021,2,22,22,0,-999,0,21.9,5.31,93.36,3.86,64.58
2021,2,22,23,0,-999,0,20.99,5.49,93.36,3.77,72.39
2021,2,23,0,0,-999,0,20.06,5.74,93.35,3.56,79.11
2021,2,23,1,0,-999,0,19.19,5.86,93.34,3.36,86.8
2021,2,23,2,0,-999,0,18.44,5.74,93.33,3.21,98.54
2021,2,23,3,0,-999,0,17.78,5.43,93.33,3.06,113.03
2021,2,23,4,0,-999,0,17.23,5,93.34,2.91,129.33
2021,2,23,5,0,-999,0,16.76,4.58,93.38,2.83,148.41
2021,2,23,6,27.88,0.38,0.02,17.19,4.33,93.43,2.67,170.4
2021,2,23,7,231.17,0.61,0.48,20.44,4.27,93.48,3.66,193.56
2021,2,23,8,485.68,0.72,2.38,23.2,4.33,93.51,3.25,208.29
2021,2,23,9,673.75,0.73,-999,26.92,4.15,93.53,3.11,201.03
2021,2,23,10,865.69,0.78,8.58,30.8,3.97,93.49,3.28,173.99
2021,2,23,11,891.69,0.74,-999,33.06,4.09,93.39,3.23,166.27
2021,2,23,12,900.51,0.74,-999,34.03,4.21,93.28,2.77,169.61
2021,2,23,13,888.55,0.78,8.88,34.49,4.33,93.19,2.1,175.31
2021,2,23,14,671.88,0.69,5.52,34.52,4.33,93.14,1.5,175.81
2021,2,23,15,426.78,0.57,2.48,34.14,4.39,93.12,1.26,157.08
2021,2,23,16,188.27,0.41,0.6,32.88,4.39,93.12,1.29,128.61
2021,2,23,17,33.21,0.24,0.02,29.8,4.39,93.13,1.76,97.91
2021,2,23,18,0,-999,0,27.66,4.33,93.18,2.35,79.1
2021,2,23,19,0,-999,0,25.69,4.27,93.23,3.07,75.72
2021,2,23,20,0,-999,0,24.38,4.27,93.27,3.61,78.28
2021,2,23,21,0,-999,0,23.44,4.21,93.29,3.82,81.77
2021,2,23,22,0,-999,0,22.49,4.21,93.29,3.83,90
2021,2,23,23,0,-999,0,21.6,4.27,93.27,3.86,103.81
2021,2,24,0,0,-999,0,20.87,4.27,93.22,4.11,119.64
2021,2,24,1,0,-999,0,20.06,4.27,93.18,4.06,135.7
2021,2,24,2,0,-999,0,19.19,4.27,93.17,3.76,159.95
2021,2,24,3,0,-999,0,18.68,4.33,93.18,3.95,187.95
2021,2,24,4,0,-999,0,18.47,4.46,93.2,4.54,202.33
2021,2,24,5,0,-999,0,18.3,4.82,93.23,5.09,204.76
2021,2,24,6,27.48,0.37,0.02,18.77,5.55,93.3,6.19,202.78
2021,2,24,7,221.47,0.58,0.45,20.81,6.53,93.35,7.26,200.93
2021,2,24,8,469.49,0.69,2.15,24.06,7.26,93.39,7.33,199.94
2021,2,24,9,686.81,0.74,4.9,27.94,7.45,93.36,8.68,200.44
2021,2,24,10,850.28,0.77,7.92,31.61,6.47,93.31,9.79,200.4
2021,2,24,11,941.95,0.78,10.25,34.1,5.68,93.2,10.06,200.55
2021,2,24,12,951.2,0.78,10.48,35.58,5.31,93.08,9.73,200.79
2021,2,24,13,889.46,0.78,8.75,36.38,5,92.95,9.29,199.46
2021,2,24,14,658.73,0.67,5.23,36.55,4.82,92.87,8.76,198.45
2021,2,24,15,414.2,0.55,2.23,36.15,4.76,92.85,7.95,196.62
2021,2,24,16,186.68,0.41,0.52,34.57,4.76,92.86,5.85,190.3
2021,2,24,17,33.12,0.23,0.02,29.87,4.64,92.88,4.26,177.48
2021,2,24,18,0,-999,0,27.96,4.52,92.94,4.63,170.38
2021,2,24,19,0,-999,0,27.1,4.33,92.99,4.94,167.85
2021,2,24,20,0,-999,0,26.07,4.33,93.03,4.89,175.33
2021,2,24,21,0,-999,0,25.42,4.39,93.09,4.87,196.31
2021,2,24,22,0,-999,0,24.88,4.46,93.14,5.51,218.09
2021,2,24,23,0,-999,0,24.04,4.7,93.2,4.75,227
2021,2,25,0,0,-999,0,23.71,5.07,93.21,2.2,235.58
2021,2,25,1,0,-999,0,21.87,5.31,93.22,1.44,30.59
2021,2,25,2,0,-999,0,21.12,5.8,93.27,4.62,51.6
2021,2,25,3,0,-999,0,19.99,6.59,93.32,7.07,61
2021,2,25,4,0,-999,0,19,7.51,93.4,7.49,64.02
2021,2,25,5,0,-999,0,18.32,8.18,93.52,6.64,67.08
2021,2,25,6,27.34,0.35,0.02,18.18,8.54,93.64,5.75,69.96
2021,2,25,7,186.7,0.48,0.38,19.54,8.54,93.76,6.11,69.87
2021,2,25,8,392.18,0.57,1.98,21.83,8.18,93.82,7.07,74.43
2021,2,25,9,629.52,0.67,4.55,24.11,7.81,93.85,6.1,78.99
2021,2,25,10,771.62,0.7,7.05,26.01,7.57,93.76,5.02,90.8
2021,2,25,11,768.24,0.63,6.4,27.65,7.39,93.62,4.09,102.34
2021,2,25,12,827.53,0.68,7,28.98,7.32,93.52,3.05,107.28
2021,2,25,13,695.22,0.61,5.7,29.9,7.26,93.44,1.87,120.43
2021,2,25,14,582.74,0.59,4.08,30.58,7.2,93.38,0.88,145.18
2021,2,25,15,418.38,0.55,2,30.63,7.2,93.39,0.49,78.87
2021,2,25,16,219.06,0.47,0.55,29.98,7.26,93.42,1.54,58.89
2021,2,25,17,47.82,0.34,0.02,26.76,7.39,93.44,2.46,69.78
2021,2,25,18,0,-999,0,25.16,7.57,93.46,3.44,73.25
2021,2,25,19,0,-999,0,24.52,7.69,93.51,4.15,73.61
2021,2,25,20,0,-999,0,23.78,7.81,93.56,4.37,72.54
2021,2,25,21,0,-999,0,22.93,7.93,93.57,4.18,71.8
2021,2,25,22,0,-999,0,22.09,8.06,93.58,3.94,71.85
2021,2,25,23,0,-999,0,21.37,8.24,93.59,3.82,73.75
2021,2,26,0,0,-999,0,20.74,8.42,93.58,3.9,78.67
2021,2,26,1,0,-999,0,20.21,8.61,93.57,4.09,84.95
2021,2,26,2,0,-999,0,19.7,8.79,93.59,4.23,90.21
2021,2,26,3,0,-999,0,19.19,8.97,93.62,4.22,93.19
2021,2,26,4,0,-999,0,18.67,9.09,93.67,4,94.26
2021,2,26,5,0,-999,0,18.14,9.09,93.73,3.65,95.28
2021,2,26,6,27.72,0.34,0.02,18.25,9.16,93.78,3.84,97.13
2021,2,26,7,213.98,0.55,0.42,19.86,9.09,93.83,4.49,101.23
2021,2,26,8,461.3,0.66,2.1,22.78,9.03,93.85,5.73,107.77
2021,2,26,9,684.74,0.73,4.77,25.6,8.97,93.83,5.96,112.83
2021,2,26,10,852.97,0.77,7.73,27.83,8.79,93.77,5.27,118.39
2021,2,26,11,902.01,0.74,-999,29.56,8.54,93.65,4.53,124.89
2021,2,26,12,911.73,0.74,-999,30.87,8.24,93.52,3.86,134.92
2021,2,26,13,806.88,0.7,6.4,31.74,8.06,93.41,3.33,145.79
2021,2,26,14,636.16,0.65,4.2,32.12,7.87,93.34,2.9,153.3
2021,2,26,15,427.8,0.57,1.98,31.99,7.69,93.31,2.55,155.16
2021,2,26,16,208.76,0.45,0.52,31.15,7.57,93.33,2.03,147.71
2021,2,26,17,43.86,0.3,0.02,28.26,7.57,93.34,1.84,117.87
2021,2,26,18,0,-999,0,26.17,7.69,93.36,2.63,94.93
2021,2,26,19,0,-999,0,24.88,7.87,93.41,3.39,85.5
2021,2,26,20,0,-999,0,24.09,8.12,93.44,3.89,81.69
2021,2,26,21,0,-999,0,23.33,8.36,93.46,4.3,80.9
2021,2,26,22,0,-999,0,22.44,8.48,93.44,4.38,84.57
2021,2,26,23,0,-999,0,21.48,8.42,93.41,4.13,89.46
2021,2,27,0,0,-999,0,20.56,8.24,93.39,3.75,94.66
2021,2,27,1,0,-999,0,19.66,8.12,93.39,3.21,99.37
2021,2,27,2,0,-999,0,18.88,8,93.42,2.83,109.54
2021,2,27,3,0,-999,0,18.24,7.87,93.45,2.68,127.54
2021,2,27,4,0,-999,0,17.73,7.75,93.48,2.7,146.22
2021,2,27,5,0,-999,0,17.3,7.69,93.55,2.44,160.58
2021,2,27,6,28.2,0.34,0.02,17.96,7.63,93.63,1.73,172.2
2021,2,27,7,216.21,0.55,0.45,20.47,7.51,93.67,1.82,179.02
2021,2,27,8,465.69,0.67,2.15,23.88,7.57,93.67,2.48,179.46
2021,2,27,9,685.54,0.73,4.88,27.75,7.51,93.66,3.78,178.22
2021,2,27,10,849.02,0.76,7.83,30.13,7.32,93.6,4,184.48
2021,2,27,11,882.77,0.73,8,31.86,7.02,93.5,3.93,192.29
2021,2,27,12,863.37,0.7,7.92,33.02,6.77,93.39,3.73,200.75
2021,2,27,13,757.02,0.66,6.27,33.7,6.59,93.3,3.38,209.47
2021,2,27,14,594.94,0.6,3.95,33.88,6.41,93.24,2.82,218.01
2021,2,27,15,387.9,0.52,1.77,33.58,6.23,93.21,2.11,224.1
2021,2,27,16,184.81,0.39,0.48,32.58,6.16,93.23,0.98,227.26
2021,2,27,17,37.45,0.26,0.02,30.75,6.16,93.26,0.41,32.47
2021,2,27,18,0,-999,0,28.55,6.16,93.31,1.66,43.85
2021,2,27,19,0,-999,0,26.43,6.29,93.38,2.62,49.23
2021,2,27,20,0,-999,0,24.94,6.35,93.42,3.17,52.82
2021,2,27,21,0,-999,0,23.79,6.47,93.42,3.35,54.38
2021,2,27,22,0,-999,0,22.8,6.53,93.4,3.33,55.6
2021,2,27,23,0,-999,0,21.89,6.59,93.38,3.21,58.94
2021,2,28,0,0,-999,0,21.05,6.71,93.34,3.02,65.69
2021,2,28,1,0,-999,0,20.33,6.77,93.3,2.73,76.96
2021,2,28,2,0,-999,0,19.77,6.9,93.29,2.36,94.75
2021,2,28,3,0,-999,0,19.43,6.9,93.3,2.01,122.95
2021,2,28,4,0,-999,0,19.19,6.9,93.35,1.9,156.71
2021,2,28,5,0,-999,0,19.05,6.77,93.41,1.91,186.11
2021,2,28,6,27.29,0.32,0.02,19.41,6.71,93.47,1.91,210.96
2021,2,28,7,203.27,0.51,0.42,21.97,6.65,93.51,2.62,228.99
2021,2,28,8,440.75,0.63,1.95,24.81,6.65,93.55,2.4,237.76
2021,2,28,9,661.1,0.7,4.55,29.04,6.65,93.54,1.39,230.03
2021,2,28,10,832.41,0.74,7.42,31.45,6.35,93.48,0.66,247.07
2021,2,28,11,909.97,0.74,-999,32.82,6.16,93.39,0.54,271.66
2021,2,28,12,919.3,0.75,-999,33.69,5.98,93.28,0.79,275.71
2021,2,28,13,786.27,0.68,6.3,34.19,5.86,93.18,1.07,283.03
2021,2,28,14,575.69,0.58,3.83,34.27,5.8,93.12,1.24,297.69
2021,2,28,15,337.95,0.45,1.58,33.91,5.74,93.09,1.24,319.36
2021,2,28,16,141.56,0.3,0.38,33.01,5.68,93.1,1.18,355.08
2021,2,28,17,29.7,0.2,0.02,30.04,5.68,93.12,1.78,27.69
2021,2,28,18,0,-999,0,27.57,5.74,93.16,2.75,37.03
2021,2,28,19,0,-999,0,26.47,5.8,93.22,3.34,39.69
2021,2,28,20,0,-999,0,25.83,5.86,93.28,3.53,38.98
2021,2,28,21,0,-999,0,25.05,5.92,93.31,3.52,33.58
2021,2,28,22,0,-999,0,24.16,5.98,93.33,3.5,22.44
2021,2,28,23,0,-999,0,23.4,5.98,93.33,3.73,11.85
2021,3,1,0,0,-999,0,22.76,5.98,93.3,4.15,6.27
2021,3,1,1,0,-999,0,22.14,5.98,93.29,4.35,4.43
2021,3,1,2,0,-999,0,21.53,5.98,93.28,4.3,5.11
2021,3,1,3,0,-999,0,20.9,6.16,93.31,4.07,10.17
2021,3,1,4,0,-999,0,20.12,6.35,93.33,3.77,19.75
2021,3,1,5,0,-999,0,19.3,6.35,93.39,3.48,30.02
2021,3,1,6,27.66,0.31,0.02,19.78,6.35,93.47,3.49,39.82
2021,3,1,7,186.95,0.46,0.42,21.69,6.35,93.52,4.18,48.33
2021,3,1,8,444.01,0.63,2.05,24.84,6.59,93.55,4.2,52.41
2021,3,1,9,662.8,0.7,4.7,27.78,6.65,93.57,4.51,54.88
2021,3,1,10,832.08,0.73,7.6,29.47,6.53,93.52,4.17,56.22
2021,3,1,11,883.92,0.72,8.9,30.62,6.41,93.42,3.93,55.36
2021,3,1,12,872.73,0.7,8.88,31.35,6.29,93.32,3.69,55.6
2021,3,1,13,711.85,0.62,6.5,31.71,6.23,93.24,3.43,58.12
2021,3,1,14,474.2,0.48,3.58,31.7,6.16,93.16,3.44,62.56
2021,3,1,15,269.02,0.35,1.4,31.3,6.16,93.13,3.8,67.39
2021,3,1,16,131.71,0.28,0.38,30.4,6.23,93.14,3.8,70.3
2021,3,1,17,36.07,0.24,0.02,27.73,6.29,93.19,2.38,63.27
2021,3,1,18,0,-999,0,26.14,6.35,93.28,2.65,46.79
2021,3,1,19,0,-999,0,25.34,6.47,93.36,3.13,34.01
2021,3,1,20,0,-999,0,24.6,6.65,93.43,3.94,23.97
2021,3,1,21,0,-999,0,23.65,7.14,93.49,5.04,15.18
2021,3,1,22,0,-999,0,22.41,8,93.53,6.07,8.59
2021,3,1,23,0,-999,0,21.19,8.85,93.54,6.56,10.64
2021,3,2,0,0,-999,0,20.22,9.34,93.53,6.23,18.57
2021,3,2,1,0,-999,0,19.52,9.64,93.5,5.68,26.92
2021,3,2,2,0,-999,0,18.94,9.7,93.5,5.13,32.19
2021,3,2,3,0,-999,0,18.5,9.7,93.54,4.87,35.86
2021,3,2,4,0,-999,0,18.07,9.7,93.58,4.47,38.89
2021,3,2,5,0,-999,0,17.53,9.7,93.66,3.84,42.12
2021,3,2,6,26.37,0.29,0.02,17.57,9.64,93.73,4.15,47.06
2021,3,2,7,115.99,0.28,0.3,19.25,9.34,93.81,5.23,54.98
2021,3,2,8,269.24,0.38,1.52,21.91,8.42,93.87,6.24,60.93
2021,3,2,9,518.68,0.55,4.25,24.19,7.81,93.89,6.04,60.71
2021,3,2,10,729.02,0.64,7.2,25.86,7.69,93.85,5.04,53.13
2021,3,2,11,688.66,0.56,7.23,27.02,7.69,93.77,4.17,39.9
2021,3,2,12,684.55,0.55,7.25,27.73,7.69,93.69,3.47,23.33
2021,3,2,13,620.11,0.53,6.12,28.05,7.63,93.62,2.93,4.43
2021,3,2,14,624.74,0.62,5.12,27.87,7.57,93.58,2.71,345.32
2021,3,2,15,436.84,0.57,2.4,27.33,7.57,93.59,2.61,338.36
2021,3,2,16,243.11,0.52,0.67,26.72,7.57,93.63,2.42,341.39
2021,3,2,17,51.78,0.34,0.02,24.95,7.57,93.67,1.62,0
2021,3,2,18,0,-999,0,23.61,7.57,93.72,1.91,29.4
2021,3,2,19,0,-999,0,22.59,7.51,93.79,2.44,48.24
2021,3,2,20,0,-999,0,21.75,7.51,93.85,2.98,57.72
2021,3,2,21,0,-999,0,20.98,7.63,93.87,3.45,60.59
2021,3,2,22,0,-999,0,20.37,7.93,93.88,4.19,58.27
2021,3,2,23,0,-999,0,19.76,8.42,93.86,5.14,54.28
2021,3,3,0,0,-999,0,19.01,8.97,93.86,5.57,52.23
2021,3,3,1,0,-999,0,18.29,9.4,93.85,5.45,53.69
2021,3,3,2,0,-999,0,17.64,9.58,93.87,5.02,57.6
2021,3,3,3,0,-999,0,17.06,9.64,93.9,4.4,62.75
2021,3,3,4,0,-999,0,16.58,9.64,93.95,3.84,70.02
2021,3,3,5,0,-999,0,16.17,9.58,94.01,3.52,78.74
2021,3,3,6,30.91,0.33,0.02,16.44,9.34,94.08,4.13,86.53
2021,3,3,7,211.62,0.52,0.5,18.44,9.03,94.14,4.82,91.95
2021,3,3,8,441.33,0.62,2.08,21.23,8.73,94.19,5.19,92.07
2021,3,3,9,664.39,0.7,4.75,23.37,8.61,94.2,4.84,88.24
2021,3,3,10,838.89,0.74,7.62,25.13,8.24,94.16,4.35,82.79
2021,3,3,11,921.5,0.75,-999,26.52,7.69,94.08,3.88,76.02
2021,3,3,12,968.91,0.78,11.12,27.46,7.26,93.99,3.49,69.17
2021,3,3,13,901.03,0.77,9.38,27.99,6.96,93.9,3.26,61.84
2021,3,3,14,718.85,0.72,6.02,28.05,6.71,93.83,3.22,55.27
2021,3,3,15,493.91,0.64,2.85,27.69,6.53,93.81,3.41,51.42
2021,3,3,16,253.04,0.53,0.75,26.83,6.41,93.81,3.82,51.89
2021,3,3,17,51.54,0.34,0.05,24.42,6.29,93.83,2.94,55.38
2021,3,3,18,0,-999,0,22.55,6.16,93.87,3.44,60
2021,3,3,19,0,-999,0,21.8,5.98,93.93,4.13,64.11
2021,3,3,20,0,-999,0,21.02,5.86,93.97,4.74,67.71
2021,3,3,21,0,-999,0,20.19,5.74,93.98,5.15,70.88
2021,3,3,22,0,-999,0,19.33,5.55,93.96,5.24,73.64
2021,3,3,23,0,-999,0,18.48,5.43,93.92,5.12,76.24
2021,3,4,0,0,-999,0,17.71,5.31,93.89,5.05,78.22
2021,3,4,1,0,-999,0,17.03,5.19,93.85,4.99,80.17
2021,3,4,2,0,-999,0,16.39,5.07,93.85,4.86,82.52
2021,3,4,3,0,-999,0,15.78,4.94,93.88,4.7,85.52
2021,3,4,4,0,-999,-999,15.23,4.94,93.92,4.52,88.81
2021,3,4,5,0,-999,-999,14.73,4.88,93.99,4.33,92.17
2021,3,4,6,3.97,0.04,-999,15.08,4.88,94.06,4.97,95.23
2021,3,4,7,226.23,0.54,-999,17,4.88,94.12,5.29,97.39
2021,3,4,8,484.56,0.68,-999,20.93,4.94,94.16,5.68,94.89
2021,3,4,9,734.34,0.77,5.62,23.8,5.13,94.16,5.49,91.55
2021,3,4,10,846.38,0.74,-999,25.3,5.19,94.1,4.66,90.19
2021,3,4,11,925.6,0.75,-999,26.47,5.13,94,3.93,87.15
2021,3,4,12,969.27,0.78,10.48,27.3,5.13,93.9,3.31,80.63
2021,3,4,13,863.16,0.74,-999,27.8,5.07,93.81,2.98,70.9
2021,3,4,14,703.66,0.7,5.55,27.9,5.07,93.74,3.04,62.45
2021,3,4,15,469.36,0.61,2.58,27.58,5,93.71,3.37,60.29
2021,3,4,16,230.21,0.48,0.67,26.71,4.88,93.73,3.79,63.8
2021,3,4,17,46.28,0.3,0.02,23.83,4.7,93.76,2.91,71.37
2021,3,4,18,0,-999,0,21.7,4.46,93.8,3.47,78.69
2021,3,4,19,0,-999,0,20.86,4.15,93.87,4,83.61
2021,3,4,20,0,-999,0,19.99,3.97,93.92,4.29,87.39
2021,3,4,21,0,-999,0,19.08,3.85,93.94,4.33,90.72
2021,3,4,22,0,-999,0,18.15,3.78,93.91,4.22,94.35
2021,3,4,23,0,-999,0,17.25,3.78,93.87,4.06,98.86
2021,3,5,0,0,-999,0,16.35,3.78,93.83,3.77,103.92
2021,3,5,1,0,-999,0,15.53,3.78,93.81,3.44,109.75
2021,3,5,2,0,-999,-999,14.81,3.78,93.8,3.2,116.25
2021,3,5,3,0,-999,-999,14.23,3.78,93.82,3.05,124.26
2021,3,5,4,0,-999,-999,13.73,3.72,93.87,2.95,133.07
2021,3,5,5,0,-999,-999,13.31,3.72,93.93,2.86,142.44
2021,3,5,6,3.94,0.04,-999,14.14,3.78,94.01,2.65,151.62
2021,3,5,7,230.41,0.55,-999,16.98,3.78,94.06,3.76,159.08
2021,3,5,8,488.09,0.68,-999,19.98,3.85,94.09,3.28,156.73
2021,3,5,9,696.54,0.72,-999,24.63,3.91,94.1,4.3,128.66
2021,3,5,10,889.55,0.78,8.6,26.65,4.09,94.06,3.42,119.91
2021,3,5,11,972.39,0.78,10.7,27.97,4.09,93.97,2.96,103.74
2021,3,5,12,974,0.78,10.83,28.91,3.97,93.87,3.01,88.66
2021,3,5,13,899.86,0.77,8.95,29.49,3.91,93.78,3.3,79.36
2021,3,5,14,750.98,0.75,5.88,29.58,3.91,93.73,3.66,71.72
2021,3,5,15,533.73,0.7,2.83,29.19,3.91,93.73,4.21,65.81
2021,3,5,16,247.41,0.52,0.7,28.18,3.91,93.78,4.87,64.83
2021,3,5,17,45.2,0.29,0.02,25.15,3.78,93.82,3.9,68.52
2021,3,5,18,0,-999,0,23.26,3.66,93.86,4.76,73.02
