-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 
Location: Latitude  29.7848   Longitude 40.0998 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,ALLSKY_KT,T2M,QV2M,PS,WS10M,WD10M
2021,1,13,21,0.0,0.0,-999.0,10.47,3.42,93.59,4.32,175.65
2021,1,13,22,0.0,0.0,-999.0,10.37,3.42,93.56,4.64,178.07
2021,1,13,23,0.0,0.0,-999.0,10.07,3.48,93.51,4.54,185.73
2021,1,14,0,0.0,0.0,-999.0,9.74,3.66,93.48,4.16,199.76
2021,1,14,1,0.0,0.0,-999.0,9.62,3.72,93.46,3.99,212.45
2021,1,14,2,0.0,0.0,-999.0,9.48,3.85,93.42,3.85,217.5
2021,1,14,3,0.0,0.0,-999.0,9.3,3.85,93.35,3.81,216.59
2021,1,14,4,0.0,0.0,-999.0,9.19,3.85,93.31,3.95,216.87
2021,1,14,5,0.0,0.0,-999.0,9.06,3.91,93.3,3.9,219.31
2021,1,14,6,0.0,0.0,-999.0,8.92,3.91,93.31,3.82,218.6
2021,1,14,7,17.35,0.02,0.24,9.15,3.97,93.31,4.08,217.29
2021,1,14,8,40.19,0.08,0.12,10.96,3.97,93.33,5.4,219.84
2021,1,14,9,217.24,1.05,0.38,12.39,4.15,93.36,4.76,219.67
2021,1,14,10,324.27,2.08,0.44,13.65,4.46,93.33,4.31,216.0
2021,1,14,11,377.16,3.02,0.45,15.51,5.31,93.22,5.21,226.76
2021,1,14,12,368.11,3.0,0.41,16.8,6.65,93.1,5.86,236.52
2021,1,14,13,338.45,2.67,0.4,17.4,7.63,93.02,6.26,238.95
2021,1,14,14,255.5,1.65,0.35,18.11,8.12,92.98,7.07,238.36
2021,1,14,15,159.72,0.73,0.3,17.73,8.48,92.98,6.95,237.58
2021,1,14,16,67.64,0.12,0.22,16.37,8.91,92.98,4.86,241.09
2021,1,14,17,16.99,0.02,0.32,14.66,9.22,93.03,3.62,252.42
2021,1,14,18,0.0,0.0,-999.0,13.99,9.16,93.1,3.5,266.03
2021,1,14,19,0.0,0.0,-999.0,13.01,8.48,93.12,3.11,280.41
2021,1,14,20,0.0,0.0,-999.0,11.87,7.51,93.13,3.84,297.5
2021,1,14,21,0.0,0.0,-999.0,10.91,6.59,93.19,5.97,302.92
2021,1,14,22,0.0,0.0,-999.0,9.57,5.55,93.25,6.5,300.33
2021,1,14,23,0.0,0.0,-999.0,8.29,4.76,93.3,6.48,299.28
2021,1,15,0,0.0,0.0,-999.0,7.62,4.46,93.34,6.39,299.2
2021,1,15,1,0.0,0.0,-999.0,6.7,4.33,93.4,5.32,297.17
2021,1,15,2,0.0,0.0,-999.0,5.98,4.39,93.46,4.94,292.71
2021,1,15,3,0.0,0.0,-999.0,5.69,4.46,93.49,4.99,290.9
2021,1,15,4,0.0,0.0,-999.0,5.28,4.76,93.53,4.63,292.32
2021,1,15,5,0.0,0.0,-999.0,4.76,5.13,93.6,4.03,294.48
2021,1,15,6,0.0,0.0,-999.0,4.26,5.43,93.68,3.64,295.3
2021,1,15,7,32.41,0.02,0.45,4.58,5.68,93.75,3.68,293.95
2021,1,15,8,222.41,0.33,0.67,6.76,5.8,93.82,4.78,292.29
2021,1,15,9,424.76,1.5,0.75,9.55,6.04,93.89,4.97,303.59
2021,1,15,10,586.02,3.1,0.79,11.84,5.98,93.93,4.72,307.61
2021,1,15,11,684.59,4.48,0.8,13.55,5.68,93.88,3.9,302.64
2021,1,15,12,712.1,4.9,0.8,14.64,5.43,93.8,3.26,295.22
2021,1,15,13,678.77,4.35,0.8,15.12,5.19,93.75,2.89,288.63
2021,1,15,14,565.87,2.95,0.77,15.12,4.94,93.72,2.58,283.83
2021,1,15,15,396.61,1.38,0.73,14.69,4.82,93.73,2.33,280.22
2021,1,15,16,190.05,0.27,0.61,13.45,5.07,93.76,1.84,275.35
2021,1,15,17,23.56,0.02,0.42,10.83,4.94,93.81,1.6,269.44
2021,1,15,18,0.0,0.0,-999.0,10.25,4.7,93.87,1.37,266.4
2021,1,15,19,0.0,0.0,-999.0,10.14,4.64,93.89,0.84,261.42
2021,1,15,20,0.0,0.0,-999.0,9.94,4.64,93.87,0.3,207.9
2021,1,15,21,0.0,0.0,-999.0,9.12,4.58,93.84,0.81,129.09
2021,1,15,22,0.0,0.0,-999.0,8.15,4.58,93.81,1.38,124.59
2021,1,15,23,0.0,0.0,-999.0,7.12,4.52,93.78,1.81,125.34
2021,1,16,0,0.0,0.0,-999.0,6.41,4.52,93.76,1.95,128.34
2021,1,16,1,0.0,0.0,-999.0,5.77,4.52,93.75,2.06,131.92
2021,1,16,2,0.0,0.0,-999.0,4.93,4.46,93.73,2.27,134.44
2021,1,16,3,0.0,0.0,-999.0,4.09,4.46,93.7,2.45,137.06
2021,1,16,4,0.0,0.0,-999.0,3.31,4.39,93.69,2.6,142.92
2021,1,16,5,0.0,0.0,-999.0,2.52,4.39,93.7,2.81,148.52
2021,1,16,6,0.0,0.0,-999.0,1.81,4.39,93.71,3.03,153.83
2021,1,16,7,30.26,0.02,0.42,2.05,4.39,93.71,3.01,159.64
2021,1,16,8,202.53,0.33,0.61,5.26,4.39,93.7,4.08,164.55
2021,1,16,9,392.65,1.4,0.7,7.69,4.52,93.7,3.2,161.03
2021,1,16,10,551.52,2.85,0.74,12.17,4.39,93.65,4.91,157.35
2021,1,16,11,654.79,4.05,0.77,14.66,4.21,93.54,5.13,165.18
2021,1,16,12,690.66,4.58,0.77,15.98,4.15,93.39,4.68,175.88
2021,1,16,13,649.98,4.02,0.77,17.02,4.15,93.28,4.41,189.38
2021,1,16,14,541.45,2.73,0.73,17.69,4.03,93.2,4.34,204.67
2021,1,16,15,376.44,1.27,0.68,17.7,3.85,93.16,4.38,222.76
2021,1,16,16,178.96,0.27,0.57,15.51,4.64,93.14,2.78,239.48
2021,1,16,17,20.48,0.02,0.35,11.89,4.21,93.14,2.77,253.77
2021,1,16,18,0.0,0.0,-999.0,10.87,3.91,93.19,2.69,264.67
2021,1,16,19,0.0,0.0,-999.0,9.92,3.78,93.24,2.82,273.66
2021,1,16,20,0.0,0.0,-999.0,8.8,3.66,93.27,3.18,279.49
2021,1,16,21,0.0,0.0,-999.0,7.8,3.66,93.29,3.51,283.51
2021,1,16,22,0.0,0.0,-999.0,6.98,3.66,93.3,3.76,287.68
2021,1,16,23,0.0,0.0,-999.0,6.3,3.72,93.29,4.09,292.0
2021,1,17,0,0.0,0.0,-999.0,5.66,3.78,93.31,4.39,296.98
2021,1,17,1,0.0,0.0,-999.0,5.1,3.85,93.35,4.51,301.46
2021,1,17,2,0.0,0.0,-999.0,4.53,3.97,93.38,4.35,303.43
2021,1,17,3,0.0,0.0,-999.0,3.87,4.09,93.39,4.08,303.05
2021,1,17,4,0.0,0.0,-999.0,3.11,4.27,93.39,3.7,301.27
2021,1,17,5,0.0,0.0,-999.0,2.43,4.39,93.44,3.4,297.04
2021,1,17,6,0.0,0.0,-999.0,1.93,4.46,93.51,3.29,291.02
2021,1,17,7,27.09,0.02,0.38,2.35,4.46,93.56,3.23,284.71
2021,1,17,8,164.54,0.27,0.49,5.22,4.46,93.62,4.54,276.22
2021,1,17,9,372.43,1.38,0.66,8.05,4.46,93.67,3.83,264.73
2021,1,17,10,537.66,2.83,0.72,11.98,4.33,93.67,4.47,273.61
2021,1,17,11,606.36,4.05,0.7,13.47,4.27,93.61,4.67,268.18
2021,1,17,12,666.59,4.4,0.74,14.41,4.27,93.51,4.92,258.83
2021,1,17,13,612.07,3.75,0.71,15.06,4.21,93.43,5.26,251.11
2021,1,17,14,549.29,2.65,0.74,15.35,4.15,93.39,5.54,245.96
2021,1,17,15,358.92,1.2,0.64,15.18,4.09,93.36,5.69,242.59
2021,1,17,16,169.48,0.25,0.53,13.96,4.27,93.35,4.2,238.85
2021,1,17,17,24.38,0.02,0.4,10.81,4.52,93.36,3.15,231.25
2021,1,17,18,0.0,0.0,-999.0,9.9,4.39,93.4,3.19,223.61
2021,1,17,19,0.0,0.0,-999.0,9.26,4.21,93.44,3.27,220.54
2021,1,17,20,0.0,0.0,-999.0,8.58,4.09,93.45,3.44,223.8
2021,1,17,21,0.0,0.0,-999.0,7.79,3.91,93.46,3.68,234.42
2021,1,17,22,0.0,0.0,-999.0,7.37,3.78,93.48,3.89,250.14
2021,1,17,23,0.0,0.0,-999.0,7.27,3.72,93.49,4.36,270.62
2021,1,18,0,0.0,0.0,-999.0,7.11,3.72,93.52,5.45,286.67
2021,1,18,1,0.0,0.0,-999.0,6.44,3.85,93.58,5.39,289.3
2021,1,18,2,0.0,0.0,-999.0,5.33,3.97,93.63,4.61,286.35
2021,1,18,3,0.0,0.0,-999.0,4.69,3.91,93.65,4.41,283.1
2021,1,18,4,0.0,0.0,-999.0,4.16,3.85,93.67,4.27,280.22
2021,1,18,5,0.0,0.0,-999.0,3.61,3.91,93.73,4.14,276.39
2021,1,18,6,0.0,0.0,-999.0,3.07,3.91,93.8,4.1,270.44
2021,1,18,7,30.25,0.02,0.41,3.41,3.97,93.85,4.28,264.03
2021,1,18,8,204.07,0.3,0.61,6.26,4.09,93.91,5.68,259.86
2021,1,18,9,407.27,1.35,0.71,9.39,4.58,94.0,6.34,271.2
2021,1,18,10,572.91,2.83,0.77,11.88,5.13,94.03,6.52,281.61
2021,1,18,11,676.53,4.08,0.78,13.2,5.0,93.99,5.58,276.43
2021,1,18,12,710.93,4.55,0.79,14.09,4.88,93.94,5.37,269.58
2021,1,18,13,673.02,4.05,0.78,14.64,4.76,93.91,5.36,266.16
2021,1,18,14,569.29,2.77,0.77,14.77,4.64,93.91,5.25,264.28
2021,1,18,15,386.05,1.27,0.69,14.42,4.58,93.92,4.96,262.58
2021,1,18,16,184.36,0.27,0.57,13.2,4.64,93.95,3.59,261.5
2021,1,18,17,25.43,0.02,0.4,9.74,4.7,93.98,2.42,261.84
2021,1,18,18,0.0,0.0,-999.0,9.5,4.52,94.03,1.85,263.21
2021,1,18,19,0.0,0.0,-999.0,9.82,4.46,94.04,1.01,264.25
2021,1,18,20,0.0,0.0,-999.0,9.73,4.39,94.04,0.37,246.64
2021,1,18,21,0.0,0.0,-999.0,9.05,4.39,94.03,0.46,139.82
2021,1,18,22,0.0,0.0,-999.0,8.38,4.33,94.02,0.95,145.39
2021,1,18,23,0.0,0.0,-999.0,7.71,4.27,94.02,1.38,159.41
2021,1,19,0,0.0,0.0,-999.0,7.04,4.15,94.01,1.69,168.27
2021,1,19,1,0.0,0.0,-999.0,5.86,3.91,94.02,2.04,180.0
2021,1,19,2,0.0,0.0,-999.0,4.8,3.66,94.02,2.36,191.64
2021,1,19,3,0.0,0.0,-999.0,3.76,3.48,94.01,2.69,204.71
2021,1,19,4,0.0,0.0,-999.0,2.83,3.42,94.01,2.99,214.15
2021,1,19,5,0.0,0.0,-999.0,2.18,3.36,94.02,3.21,217.87
2021,1,19,6,0.0,0.0,-999.0,1.64,3.3,94.05,3.36,216.39
2021,1,19,7,31.61,0.02,0.42,2.08,3.3,94.07,3.35,213.51
2021,1,19,8,216.68,0.33,0.64,5.58,3.36,94.1,4.87,210.68
2021,1,19,9,415.39,1.48,0.73,8.36,3.42,94.11,4.78,202.2
2021,1,19,10,589.25,3.1,0.78,12.01,3.48,94.08,5.4,194.4
2021,1,19,11,676.83,4.45,0.78,15.3,3.42,93.97,6.26,195.65
2021,1,19,12,708.62,4.83,0.78,16.9,3.3,93.84,6.2,204.56
2021,1,19,13,651.75,4.2,0.75,17.7,3.17,93.73,6.27,213.41
2021,1,19,14,532.4,2.83,0.71,17.98,3.05,93.67,6.25,221.56
2021,1,19,15,321.09,1.3,0.57,17.63,2.99,93.64,5.88,230.77
2021,1,19,16,150.38,0.27,0.46,15.19,3.66,93.63,3.56,242.42
2021,1,19,17,18.61,0.02,0.28,10.65,3.72,93.65,3.29,260.72
2021,1,19,18,0.0,0.0,-999.0,9.55,3.48,93.7,2.95,277.77
2021,1,19,19,0.0,0.0,-999.0,9.9,3.36,93.72,2.27,292.94
2021,1,19,20,0.0,0.0,-999.0,10.4,3.23,93.71,1.64,307.64
2021,1,19,21,0.0,0.0,-999.0,10.15,3.23,93.7,1.48,313.29
2021,1,19,22,0.0,0.0,-999.0,8.61,3.3,93.71,2.03,307.0
2021,1,19,23,0.0,0.0,-999.0,6.63,3.36,93.7,2.88,304.16
2021,1,20,0,0.0,0.0,-999.0,5.83,3.36,93.7,3.35,306.76
2021,1,20,1,0.0,0.0,-999.0,4.46,3.23,93.7,3.52,311.86
2021,1,20,2,0.0,0.0,-999.0,4.35,3.23,93.68,3.37,312.93
2021,1,20,3,0.0,0.0,-999.0,3.51,3.36,93.64,3.42,308.31
2021,1,20,4,0.0,0.0,-999.0,2.78,3.54,93.61,3.45,300.74
2021,1,20,5,0.0,0.0,-999.0,2.26,3.78,93.63,3.45,293.78
2021,1,20,6,0.0,0.0,-999.0,1.9,3.85,93.67,3.55,289.15
2021,1,20,7,29.7,0.02,0.39,2.56,3.97,93.73,4.21,284.29
2021,1,20,8,190.41,0.27,0.56,5.08,4.09,93.78,5.93,280.17
2021,1,20,9,368.08,1.3,0.64,8.2,4.88,93.84,6.23,277.71
2021,1,20,10,545.32,2.75,0.72,10.69,5.43,93.86,7.65,276.45
2021,1,20,11,674.38,4.12,0.77,11.76,5.31,93.83,8.65,274.04
2021,1,20,12,607.8,4.02,0.67,12.51,5.19,93.78,9.54,273.52
2021,1,20,13,619.27,3.75,0.71,12.98,5.13,93.74,10.46,277.68
2021,1,20,14,418.27,2.08,0.55,12.52,5.07,93.75,11.15,286.95
2021,1,20,15,249.01,0.88,0.44,11.61,4.7,93.82,10.77,290.06
2021,1,20,16,105.3,0.17,0.32,11.08,3.85,93.89,9.78,288.54
2021,1,20,17,26.37,0.02,0.38,9.62,3.48,93.99,8.67,292.13
2021,1,20,18,0.0,0.0,-999.0,8.2,3.6,94.12,8.22,294.89
2021,1,20,19,0.0,0.0,-999.0,7.02,3.72,94.18,6.87,290.85
2021,1,20,20,0.0,0.0,-999.0,6.22,3.6,94.23,6.89,290.16
2021,1,20,21,0.0,0.0,-999.0,5.44,3.48,94.29,6.93,292.05
2021,1,20,22,0.0,0.0,-999.0,4.55,3.48,94.35,6.47,292.14
2021,1,20,23,0.0,0.0,-999.0,3.46,3.6,94.36,5.42,291.13
2021,1,21,0,0.0,0.0,-999.0,2.46,3.66,94.37,4.65,290.48
2021,1,21,1,0.0,0.0,-999.0,1.58,3.72,94.4,4.17,290.84
2021,1,21,2,0.0,0.0,-999.0,0.81,3.85,94.42,3.92,292.23
2021,1,21,3,0.0,0.0,-999.0,0.16,3.97,94.45,3.86,292.51
2021,1,21,4,0.0,0.0,-999.0,-0.36,4.03,94.49,3.84,291.76
2021,1,21,5,0.0,0.0,-999.0,-0.78,4.03,94.57,3.75,291.54
2021,1,21,6,0.0,0.0,-999.0,-0.13,3.97,94.67,4.31,295.36
2021,1,21,7,38.51,0.02,0.5,0.19,3.85,94.75,4.46,303.05
2021,1,21,8,239.18,0.27,0.7,1.23,3.85,94.83,3.87,314.84
2021,1,21,9,446.73,1.33,0.77,3.95,3.78,94.9,3.71,331.6
2021,1,21,10,612.18,2.83,0.8,7.16,3.17,94.94,4.25,345.4
2021,1,21,11,716.33,4.02,0.82,8.9,2.81,94.89,4.18,353.88
2021,1,21,12,742.33,4.38,0.81,10.01,2.44,94.81,3.98,0.11
2021,1,21,13,651.01,3.73,0.74,10.6,2.2,94.75,3.75,2.99
2021,1,21,14,565.54,2.65,0.75,10.7,2.08,94.74,3.59,4.25
2021,1,21,15,384.79,1.2,0.67,10.35,1.95,94.75,3.46,4.27
2021,1,21,16,210.72,0.25,0.62,9.12,2.08,94.76,2.88,6.7
2021,1,21,17,34.77,0.02,0.48,5.26,2.56,94.79,2.43,17.79
2021,1,21,18,0.0,0.0,-999.0,3.65,2.26,94.84,2.67,28.29
2021,1,21,19,0.0,0.0,-999.0,2.56,2.14,94.87,2.84,35.7
2021,1,21,20,0.0,0.0,-999.0,1.51,2.01,94.89,2.93,39.71
2021,1,21,21,0.0,0.0,-999.0,0.56,1.95,94.91,2.98,41.38
2021,1,21,22,0.0,0.0,-999.0,-0.3,1.83,94.93,2.97,41.8
2021,1,21,23,0.0,0.0,-999.0,-1.09,1.77,94.92,2.98,41.07
2021,1,22,0,0.0,0.0,-999.0,-1.75,1.71,94.91,2.96,39.44
2021,1,22,1,0.0,0.0,-999.0,-2.33,1.65,94.9,2.94,38.52
2021,1,22,2,0.0,0.0,-999.0,-2.88,1.65,94.88,2.91,38.13
2021,1,22,3,0.0,0.0,-999.0,-3.37,1.65,94.86,2.85,36.96
2021,1,22,4,0.0,0.0,-999.0,-3.75,1.59,94.84,2.74,35.96
2021,1,22,5,0.0,0.0,-999.0,-4.02,1.59,94.85,2.63,35.95
2021,1,22,6,0.0,0.0,-999.0,-4.17,1.59,94.88,2.48,36.69
2021,1,22,7,38.05,0.02,0.49,-3.49,1.71,94.9,2.24,37.79
2021,1,22,8,241.27,0.27,0.7,-0.38,1.71,94.91,2.74,38.28
2021,1,22,9,452.84,1.35,0.78,2.22,1.77,94.93,2.32,45.27
2021,1,22,10,622.7,2.85,0.81,5.67,1.65,94.92,2.71,56.17
2021,1,22,11,622.1,-999.0,0.71,7.33,1.65,94.84,2.54,55.92
2021,1,22,12,755.87,4.45,0.83,8.62,1.65,94.73,2.67,57.05
2021,1,22,13,724.16,4.0,0.83,9.51,1.65,94.64,2.88,59.75
2021,1,22,14,616.03,2.8,0.8,9.85,1.59,94.59,3.1,61.69
2021,1,22,15,447.93,1.33,0.77,9.57,1.59,94.57,3.36,63.49
2021,1,22,16,237.83,0.27,0.7,8.23,1.83,94.55,3.15,67.38
2021,1,22,17,37.33,0.02,0.49,3.85,2.26,94.57,2.98,73.7
2021,1,22,18,0.0,0.0,-999.0,2.08,2.08,94.63,3.3,78.8
2021,1,22,19,0.0,0.0,-999.0,1.17,2.01,94.66,3.38,83.37
2021,1,22,20,0.0,0.0,-999.0,0.38,2.01,94.66,3.4,88.42
2021,1,22,21,0.0,0.0,-999.0,-0.33,2.08,94.65,3.38,92.92
2021,1,22,22,0.0,0.0,-999.0,-0.95,2.08,94.63,3.31,96.64
2021,1,22,23,0.0,0.0,-999.0,-1.49,2.14,94.59,3.2,99.69
2021,1,23,0,0.0,0.0,-999.0,-1.95,2.14,94.55,3.1,101.65
2021,1,23,1,0.0,0.0,-999.0,-2.38,2.2,94.53,2.97,104.95
2021,1,23,2,0.0,0.0,-999.0,-2.76,2.26,94.51,2.81,110.65
2021,1,23,3,0.0,0.0,-999.0,-3.1,2.32,94.48,2.63,116.64
2021,1,23,4,0.0,0.0,-999.0,-3.4,2.32,94.45,2.43,121.75
2021,1,23,5,0.0,0.0,-999.0,-3.65,2.32,94.46,2.3,125.74
2021,1,23,6,0.0,0.0,-999.0,-3.95,2.32,94.48,2.32,130.08
2021,1,23,7,39.82,0.02,0.5,-3.33,2.32,94.5,2.21,132.27
2021,1,23,8,241.45,0.3,0.7,-0.52,2.32,94.51,2.95,128.11
2021,1,23,9,449.52,1.45,0.77,2.12,2.44,94.53,2.88,117.95
2021,1,23,10,611.66,3.02,0.8,5.66,2.38,94.52,4.14,118.64
2021,1,23,11,713.98,4.3,0.81,7.79,2.26,94.44,4.05,116.22
2021,1,23,12,729.47,4.58,0.79,9.44,2.2,94.33,3.9,115.02
2021,1,23,13,693.95,4.05,0.79,10.68,2.14,94.24,3.69,115.59
2021,1,23,14,581.16,2.8,0.76,11.3,2.08,94.19,3.62,115.46
2021,1,23,15,409.9,1.3,0.7,11.26,2.01,94.17,3.74,114.85
2021,1,23,16,204.73,0.27,0.59,9.84,2.38,94.18,3.08,108.34
2021,1,23,17,30.54,0.02,0.38,5.62,2.62,94.22,3.35,94.82
2021,1,23,18,0.0,0.0,-999.0,4.32,2.44,94.26,3.98,89.77
2021,1,23,19,0.0,0.0,-999.0,3.87,2.44,94.28,4.45,88.19
2021,1,23,20,0.0,0.0,-999.0,3.33,2.44,94.27,4.76,88.4
2021,1,23,21,0.0,0.0,-999.0,2.58,2.5,94.25,4.76,89.72
2021,1,23,22,0.0,0.0,-999.0,1.72,2.5,94.24,4.45,91.61
2021,1,23,23,0.0,0.0,-999.0,0.98,2.44,94.22,4.21,95.33
2021,1,24,0,0.0,0.0,-999.0,0.34,2.44,94.2,4.0,100.01
2021,1,24,1,0.0,0.0,-999.0,-0.17,2.38,94.19,3.72,103.1
2021,1,24,2,0.0,0.0,-999.0,-0.56,2.38,94.16,3.44,103.82
2021,1,24,3,0.0,0.0,-999.0,-0.85,2.32,94.14,3.21,103.36
2021,1,24,4,0.0,0.0,-999.0,-1.05,2.32,94.11,3.1,102.39
2021,1,24,5,0.0,0.0,-999.0,-1.18,2.32,94.13,3.1,100.89
2021,1,24,6,0.0,0.0,-999.0,-1.27,2.32,94.16,3.17,99.51
2021,1,24,7,30.33,0.02,0.38,-0.51,2.38,94.2,3.53,97.5
2021,1,24,8,200.05,0.33,0.57,1.79,2.44,94.24,4.83,92.78
2021,1,24,9,390.46,1.38,0.66,4.45,2.56,94.27,4.53,84.96
2021,1,24,10,572.84,2.9,0.74,7.9,2.56,94.25,4.96,91.9
2021,1,24,11,626.34,-999.0,0.7,10.71,2.56,94.18,5.06,96.03
2021,1,24,12,687.39,4.35,0.74,12.86,2.62,94.09,4.96,104.69
2021,1,24,13,653.2,3.88,0.73,14.41,2.62,94.02,4.7,115.59
2021,1,24,14,544.37,2.7,0.7,15.37,2.69,93.97,4.37,121.19
2021,1,24,15,378.38,1.3,0.64,15.57,2.81,93.94,3.81,115.62
2021,1,24,16,187.06,0.3,0.53,13.23,3.66,93.92,2.74,90.49
2021,1,24,17,30.12,0.02,0.37,9.17,3.3,93.93,3.97,76.1
2021,1,24,18,0.0,0.0,-999.0,8.0,3.05,93.97,5.05,76.03
2021,1,24,19,0.0,0.0,-999.0,7.3,2.93,94.0,5.74,78.78
2021,1,24,20,0.0,0.0,-999.0,6.28,2.93,94.02,5.71,81.74
2021,1,24,21,0.0,0.0,-999.0,5.18,2.93,94.03,5.4,83.85
2021,1,24,22,0.0,0.0,-999.0,4.14,2.99,94.04,5.07,85.32
2021,1,24,23,0.0,0.0,-999.0,3.37,2.99,94.02,4.61,86.7
2021,1,25,0,0.0,0.0,-999.0,2.83,2.99,93.99,3.91,89.66
2021,1,25,1,0.0,0.0,-999.0,2.44,2.99,93.99,3.45,93.37
2021,1,25,2,0.0,0.0,-999.0,2.1,2.99,93.97,3.19,91.26
2021,1,25,3,0.0,0.0,-999.0,1.81,3.05,93.96,3.1,86.82
2021,1,25,4,0.0,0.0,-999.0,1.54,3.05,93.94,3.1,83.48
2021,1,25,5,0.0,0.0,-999.0,1.25,3.05,93.95,3.14,79.67
2021,1,25,6,0.0,0.0,-999.0,0.92,3.11,93.99,3.23,77.14
2021,1,25,7,29.71,0.02,0.36,1.34,3.11,94.02,3.93,73.98
2021,1,25,8,186.73,0.33,0.53,3.02,3.05,94.04,5.23,68.26
2021,1,25,9,378.92,1.4,0.64,5.5,3.05,94.07,4.83,62.03
2021,1,25,10,543.58,2.88,0.7,9.0,3.17,94.09,4.62,63.61
2021,1,25,11,649.72,4.15,0.73,11.55,3.3,94.06,4.53,62.55
2021,1,25,12,684.65,4.62,0.73,13.62,3.42,93.99,3.79,71.12
2021,1,25,13,645.52,4.12,0.73,14.89,3.54,93.94,2.95,77.77
2021,1,25,14,536.32,2.85,0.69,15.6,3.66,93.91,2.26,74.14
2021,1,25,15,368.86,1.38,0.62,15.51,3.72,93.91,2.2,50.77
2021,1,25,16,180.78,0.35,0.51,13.59,4.27,93.94,2.35,36.76
2021,1,25,17,30.21,0.02,0.35,9.29,3.97,93.98,3.16,36.56
2021,1,25,18,0.0,0.0,-999.0,7.61,3.54,94.05,3.54,40.16
2021,1,25,19,0.0,0.0,-999.0,6.73,3.3,94.08,3.64,46.57
2021,1,25,20,0.0,0.0,-999.0,5.96,3.17,94.09,3.69,54.73
2021,1,25,21,0.0,0.0,-999.0,5.26,3.11,94.09,3.77,62.9
2021,1,25,22,0.0,0.0,-999.0,4.52,3.11,94.08,3.77,68.75
2021,1,25,23,0.0,0.0,-999.0,3.8,3.05,94.07,3.74,74.6
2021,1,26,0,0.0,0.0,-999.0,3.08,2.99,94.06,3.55,79.48
2021,1,26,1,0.0,0.0,-999.0,2.41,2.93,94.07,3.29,80.43
2021,1,26,2,0.0,0.0,-999.0,1.98,2.87,94.09,2.93,77.22
2021,1,26,3,0.0,0.0,-999.0,1.91,2.87,94.11,2.48,70.31
2021,1,26,4,0.0,0.0,-999.0,1.98,2.81,94.12,2.18,62.42
2021,1,26,5,0.0,0.0,-999.0,1.76,2.75,94.16,2.1,53.64
2021,1,26,6,0.0,0.0,-999.0,1.05,2.69,94.2,2.35,48.9
2021,1,26,7,32.53,0.02,0.39,1.05,2.69,94.24,2.62,50.57
2021,1,26,8,205.7,0.33,0.58,4.33,2.69,94.28,3.77,54.79
2021,1,26,9,408.98,1.4,0.69,6.73,2.69,94.31,3.54,60.1
2021,1,26,10,579.99,2.92,0.74,10.22,2.81,94.31,3.8,72.27
2021,1,26,11,631.82,-999.0,0.7,13.19,2.81,94.25,4.59,80.79
2021,1,26,12,739.91,5.05,0.79,14.96,2.99,94.17,4.8,82.9
2021,1,26,13,705.94,4.52,0.79,16.04,3.11,94.12,4.84,83.41
2021,1,26,14,601.12,3.17,0.77,16.51,3.17,94.09,4.6,85.33
2021,1,26,15,417.7,1.55,0.7,15.91,3.17,94.1,4.4,86.94
2021,1,26,16,222.6,0.38,0.62,13.54,3.66,94.13,3.17,84.77
2021,1,26,17,37.59,0.02,0.42,9.56,3.6,94.16,3.5,79.47
2021,1,26,18,0.0,0.0,-999.0,8.17,3.36,94.2,4.1,78.8
2021,1,26,19,0.0,0.0,-999.0,7.81,3.17,94.23,4.71,81.22
2021,1,26,20,0.0,0.0,-999.0,7.39,3.05,94.22,5.06,84.15
2021,1,26,21,0.0,0.0,-999.0,6.9,2.99,94.2,5.1,86.58
2021,1,26,22,0.0,0.0,-999.0,5.8,2.93,94.18,4.66,87.98
2021,1,26,23,0.0,0.0,-999.0,4.58,2.87,94.15,4.43,89.29
2021,1,27,0,0.0,0.0,-999.0,3.86,2.87,94.11,4.32,92.28
2021,1,27,1,0.0,0.0,-999.0,3.21,2.87,94.08,3.97,97.35
2021,1,27,2,0.0,0.0,-999.0,2.7,2.87,94.04,3.8,101.49
2021,1,27,3,0.0,0.0,-999.0,2.33,2.87,93.99,3.77,104.53
2021,1,27,4,0.0,0.0,-999.0,1.9,2.87,93.95,3.59,103.85
2021,1,27,5,0.0,0.0,-999.0,1.66,2.87,93.91,3.64,103.92
2021,1,27,6,0.0,0.0,-999.0,1.99,2.81,93.89,4.13,107.75
